id,timestamp,device,s4mmet1.envtmp.mag.f,s2mmet1.envtmp.mag.f,s3mmet1.envtmp.mag.f,s5mmet1.envtmp.mag.f,tmpcntmmet1.envtmp.mag.f,tmppctmmet1.envtmp.mag.f,s2mmet1.poainsol1.mag.f,s3mmet1.poainsol1.mag.f,s4mmet1.poainsol1.mag.f,s5mmet1.poainsol1.mag.f,tmpcntmmet1.poainsol1.mag.f,tmppctmmet1.poainsol1.mag.f,s4pvstmp1.tmp.mag.f,s2pvstmp1.tmp.mag.f,s3pvstmp1.tmp.mag.f,s5pvstmp1.tmp.mag.f,tmpcntpvstmp1.tmp.mag.f,tmppctpvstmp1.tmp.mag.f
3272618,12/31/2024 10:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.255894989,0.816502869,0.517040288,0.175334244,11,100,10.08090364,-1.538493633,20.09848404,2.78528543,23,100
3273244,12/31/2024 13:50,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.013885498,0.798985779,0.411637042,0.193025208,13,100,12.65141863,1.954508781,15.05113697,2.262518752,21,100
3273247,12/31/2024 13:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.108744301,0.735911071,0.375275075,0.151325468,11,100,13.37432673,1.339604378,17.79686356,2.260770013,19,100
3273248,12/31/2024 13:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.080708824,0.742909729,0.406021122,0.145756834,13,100,14.88591914,12.18585205,26.86671638,2.136833592,18,100
3273663,12/31/2024 13:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.038416546,0.774454772,0.401948178,0.247468889,13,100,14.4203525,0.822915077,26.50374603,3.259526161,22,100
3273874,12/31/2024 16:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.077214561,0.781458557,0.437261955,0.182366123,12,100,20.50058052,17.80540085,32.0037384,2.652933256,21,100
3273877,12/31/2024 16:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.112238564,0.760442078,0.425740372,0.189344577,12,100,16.23291433,13.40285397,21.41370201,1.381732402,23,100
3274085,12/31/2024 15:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.0702006,0.616790771,0.362283717,0.180104315,12,100,9.275489114,6.784077168,17.792593,1.631698015,17,100
3274503,12/31/2024 19:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.325724274,0.452102661,0.071120656,0.23646113,12,100,0.923079553,-0.509379864,2.052723885,0.674595952,12,100
3274508,12/31/2024 19:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.238128662,0.424082428,0.095220029,0.19620413,12,100,0.809140593,-1.004720211,1.847757816,0.662366413,14,100
3274713,12/31/2024 19:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.315210968,0.52919513,-0.024507559,0.207121159,13,100,0.936326968,-0.646028042,1.890455723,0.498938118,13,100
3274714,12/31/2024 19:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.294189453,0.371536255,-0.06343361,0.190965499,12,100,1.711470267,0.370272636,2.812812328,0.66344077,12,100
3274715,12/31/2024 18:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.325724274,0.49416098,0.179976786,0.199681543,12,100,2.352277997,0.827186108,3.594255924,0.822171833,11,100
3274923,12/31/2024 19:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.311706543,0.371531159,0.004613974,0.184949885,11,100,3.913055202,2.543793201,5.1827631,0.638497136,13,100
3275133,12/31/2024 22:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.339731842,0.329483032,0.170619489,0.166894278,11,100,4.752155292,3.816306114,5.831829548,0.612701601,13,100
3275135,12/31/2024 21:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.315210968,0.413564056,-0.023208744,0.176698283,12,100,5.681600394,4.490992546,7.036018372,0.644246378,13,100
3275136,12/31/2024 21:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.262654632,0.371526092,0.121257184,0.150459664,12,100,6.038378892,4.806986809,7.578333855,0.665379465,13,100
3275138,12/31/2024 21:50,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.381785065,0.375025421,0.000903247,0.186281118,12,100,6.144529462,4.849690914,7.804648876,0.654309604,12,100
3275344,12/31/2024 22:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.308197021,0.332992554,0.054367347,0.15178881,12,100,6.090349741,4.853961945,7.112884521,0.504464853,12,100
3275554,1/1/2025 0:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.364257813,0.47664389,0.078595573,0.213940522,12,100,6.55373088,5.498757362,7.770486832,0.769642552,13,100
3275763,1/1/2025 0:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.269658417,0.396052033,0.141578593,0.158172425,13,100,6.894945463,5.468866348,8.35123539,0.620554186,14,100
3275973,1/1/2025 0:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.297688812,0.434590667,0.10477041,0.143063518,14,100,6.332985239,5.024765968,8.312802315,0.609976374,14,100
3275974,1/1/2025 0:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.357248932,0.371541351,-0.011073822,0.1838279,11,100,6.742346704,5.438975334,7.68935585,0.486565326,13,100
3275975,1/1/2025 0:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.325719208,0.42759195,0.046216453,0.189978501,13,100,6.890170819,5.32794714,7.928483963,0.573556365,14,100
3276394,1/1/2025 3:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.301198334,0.546702087,0.108913714,0.234386688,12,100,7.074612684,5.007688046,8.334151268,0.766959054,13,100
3276397,1/1/2025 3:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.353749603,0.441594452,0.058285424,0.275585964,12,100,6.87987263,5.686645508,7.890057087,0.553868914,12,100
3276605,1/1/2025 2:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.388793945,0.490656525,0.101496057,0.205986066,13,100,6.713836872,5.349302292,8.124914169,0.609869819,13,100
3276606,1/1/2025 3:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.336232513,0.424082428,0.067505438,0.212293244,13,100,7.026487796,5.520106316,8.257291794,0.693883919,14,100
3277023,1/1/2025 6:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.357254028,0.420583099,0.195515504,0.204413753,13,100,6.924667264,4.841148853,8.462257385,0.711521232,15,100
3277028,1/1/2025 6:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.290685028,0.361017853,0.093761241,0.139287656,12,100,6.665157682,5.10589695,8.052318573,0.624734397,12,100
3277238,1/1/2025 8:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.259150177,0.497655243,0.091505397,0.207305029,12,100,6.922866121,5.750698566,7.894321918,0.569851221,11,100
3277654,1/1/2025 9:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.010375977,0.721898377,0.398140925,0.149270642,14,100,8.213788218,5.99409771,12.17303848,1.020255824,17,100
3277864,1/1/2025 12:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.035171509,0.788467407,0.435667409,0.20102993,13,100,8.630072005,-3.485692978,11.54532146,2.332818712,23,100
3278074,1/1/2025 12:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.178817749,0.928624451,0.562116173,0.188016449,13,100,12.85588459,10.8065815,26.04256821,3.197957493,22,100
3278077,1/1/2025 11:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.133270264,0.791976929,0.509469981,0.150440756,12,100,12.77298512,7.347741604,24.77005577,2.322706973,25,100
3278283,1/1/2025 11:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.063196816,0.841018677,0.393566254,0.230747977,12,100,12.15825266,1.254202366,16.65245819,2.052653219,22,100
3278286,1/1/2025 11:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.063186646,0.798980713,0.467121109,0.209293811,13,100,14.70744283,9.448667526,21.34964752,1.791935166,26,100
3278498,1/1/2025 14:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.094731651,0.683359802,0.38733868,0.16369718,12,100,13.09909881,9.867147446,21.6912632,1.60857075,20,100
3278915,1/1/2025 14:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.0068868,0.746424377,0.423984371,0.183700125,12,100,11.32567159,5.545726299,14.52590561,1.88094379,21,100
3278916,1/1/2025 14:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.073445641,0.798980713,0.381676245,0.164085118,13,100,10.90397778,1.399386406,13.0868597,1.565740741,23,100
3279123,1/1/2025 17:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.031661987,0.7394104,0.3619354,0.22850229,11,100,10.63591265,4.00419426,12.26698303,1.172152526,15,100
3279127,1/1/2025 17:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.266153961,0.368026733,0.105959507,0.15558785,14,100,9.526573311,8.052318573,11.04998112,0.630416814,12,100
3279128,1/1/2025 17:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.350250244,0.427581787,0.127751793,0.211830867,12,100,9.601824954,8.270097733,11.19944191,0.655856815,14,100
3265895,12/30/2024 0:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.290679932,0.434590667,0.105956204,0.205470193,11,100,3.430818501,1.86910677,4.661802769,0.626991379,14,100
3265898,12/30/2024 1:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.339752197,0.434585571,0.022162577,0.239307687,12,100,2.858428599,1.322526455,4.51661253,0.720206648,12,100
3266104,12/30/2024 1:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.297698975,0.396062225,0.056588173,0.200914254,12,100,3.046980019,1.787975788,4.196353436,0.589543912,12,100
3266108,12/30/2024 4:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.26264444,0.480143219,0.092328225,0.183125743,12,100,2.799205613,1.702567577,3.833384037,0.435250835,13,100
3266314,12/30/2024 4:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.25213623,0.301447541,0.012585654,0.134888724,12,100,2.156120875,1.05777216,3.474691868,0.532080205,13,100
3266315,12/30/2024 3:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.336227417,0.325978607,-0.038620481,0.141707752,14,100,2.54673449,1.407928467,3.551558018,0.58548153,11,100
3266317,12/30/2024 4:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.371276855,0.441599518,0.089276417,0.216383806,13,100,2.930065332,1.570196629,4.546503544,0.692034866,13,100
3266526,12/30/2024 3:50,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.224105835,0.248886108,0.055842161,0.1182786,13,100,2.904202993,1.087663174,4.777095795,0.673078135,12,100
3266733,12/30/2024 4:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.343236297,0.266418457,-0.000990343,0.142598598,12,100,3.343379489,1.518950462,4.768553734,0.742031387,14,100
3266734,12/30/2024 4:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.315210968,0.375030518,-0.065513125,0.173047253,12,100,3.262712706,1.86910677,5.148601055,0.554766391,16,100
3266736,12/30/2024 6:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.343231201,0.049173992,-0.090737934,0.093992536,12,100,3.389792749,1.783704758,4.691693783,0.590589057,14,100
3266737,12/30/2024 6:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.297693878,0.438105255,0.012757275,0.212453244,12,100,3.576486863,1.766620636,4.636182785,0.666265026,14,100
3266944,12/30/2024 7:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.269658417,0.406570435,0.073889531,0.148837357,12,100,4.142210474,2.266232014,5.605508327,0.663158783,14,100
3267154,12/30/2024 7:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.409810394,0.420578003,-0.013478779,0.214798369,14,100,4.5582937,3.222750664,6.2161479,0.676097496,13,100
3267156,12/30/2024 6:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.283671051,0.403060913,0.048787454,0.165122229,13,100,4.487827469,3.453342915,5.853178501,0.575300301,13,100
3267365,12/30/2024 9:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.097986855,0.883071899,0.40859346,0.247909152,12,100,4.760750204,3.551558018,6.224683762,0.741759796,14,100
3267783,12/30/2024 9:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.098236084,0.900588989,0.481363564,0.198658573,13,100,9.074483456,1.945966721,18.08296204,2.014688234,23,100
3268207,12/30/2024 12:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.070205688,0.606287658,0.306048473,0.131297426,14,100,26.40165303,23.53170395,28.9249382,1.137130607,17,100
3268414,12/30/2024 12:50,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.084208168,0.742914855,0.39644266,0.174079259,13,100,27.36026424,25.20988464,29.56119728,0.981809966,16,100
3269043,12/30/2024 15:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.038411457,0.753423035,0.364193284,0.205187643,12,100,14.46442831,7.424607754,25.46182632,2.668128886,22,100
3269044,12/30/2024 15:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.094472252,0.686854064,0.309526475,0.214195133,12,100,10.89245034,-1.939889908,17.78404999,3.002086233,21,100
3269048,12/30/2024 18:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.010645549,0.51868695,0.255069372,0.108310386,12,100,5.157581025,3.756524086,6.348518848,0.54701615,11,100
3269254,12/30/2024 18:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.143529251,0.483647674,0.175982113,0.146077346,12,100,4.085807827,2.983622551,5.528648376,0.525063269,14,100
3269257,12/30/2024 17:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.227620438,0.497665405,0.054333214,0.228733089,12,100,2.792752898,1.390844345,4.418403625,0.694635295,12,100
3269464,12/30/2024 18:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.227615356,0.51167804,0.204811925,0.161100276,12,100,3.252762081,2.496824265,4.414132595,0.43540454,12,100
3269466,12/30/2024 17:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.276662201,0.427586883,0.05577027,0.192377522,12,100,3.397005884,2.16374588,5.212654114,0.604041912,12,100
3269676,12/30/2024 20:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.329223633,0.43460083,0.046773453,0.137748232,13,100,1.98221591,0.733242035,3.239834785,0.527277413,12,100
3269884,12/30/2024 21:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.465860993,0.438100189,0.024741726,0.262497343,11,100,2.161281488,1.036423206,3.171510696,0.516949973,13,100
3269885,12/30/2024 20:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.252151489,0.385548919,0.104957882,0.14941769,13,100,2.140499028,0.566702843,3.504582882,0.494484163,14,100
3269888,12/30/2024 20:50,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.357248932,0.37852478,0.008424223,0.182827825,13,100,2.562603884,0.801559925,3.666851044,0.764003168,13,100
3270094,12/30/2024 21:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.315210968,0.406565338,0.123126549,0.167666256,12,100,2.543678109,0.647833824,3.854739189,0.727597029,13,100
3270095,12/30/2024 20:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.346740723,0.434595734,-0.001607135,0.19970365,12,100,2.735961717,1.843486786,3.978574276,0.463789392,11,100
3270936,12/31/2024 2:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.280166626,0.231384277,-0.047133113,0.103363317,13,100,2.47534249,0.83572197,4.204889297,0.749313,13,100
3271355,12/31/2024 1:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.409810394,0.53620404,0.142527071,0.201882917,13,100,3.189776906,1.360953331,4.871039867,0.737659305,12,100
3271777,12/31/2024 5:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.1645457,0.420588166,0.139094789,0.169548403,13,100,3.77020072,1.920346737,4.81552887,0.760994263,12,100
3272194,12/31/2024 8:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.339736938,0.36803183,-0.02126897,0.211884426,12,100,3.636902312,1.600087643,5.246816158,0.751224888,14,100
3272407,12/31/2024 7:46,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.129760742,0.84803772,0.430257284,0.182964656,12,100,5.232052226,1.809324741,10.83647346,1.133556539,20,100
3272408,12/31/2024 7:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.119257607,0.746424377,0.513930189,0.165273348,13,100,5.556158461,3.256912708,14.53871918,1.749394516,20,100
3272615,12/31/2024 10:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.245386764,0.763941467,0.502279074,0.14046076,14,100,7.904666318,4.802715778,14.85471344,1.575749135,21,100
3272823,12/31/2024 10:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.206853226,0.91460675,0.568139477,0.173951083,13,100,10.7915206,4.721584797,15.43545532,1.791526661,20,100
3272828,12/31/2024 10:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.038665771,0.798975646,0.451133676,0.187997504,14,100,13.82288722,10.4777813,21.15748978,1.487029095,20,100
3273034,12/31/2024 11:03,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.0702006,0.886566162,0.611548647,0.191829676,12,100,14.07535308,10.72545052,16.33646393,0.971836521,21,100
3273037,12/31/2024 10:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.020899454,0.795476258,0.384722499,0.184693553,12,100,13.38032524,8.116372108,15.76425648,1.289919921,21,100
3273454,12/31/2024 13:50,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.22086589,0.805984497,0.56112658,0.16940358,11,100,18.3270361,14.38926315,24.66330528,2.153250393,24,100
3273456,12/31/2024 13:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.150787354,0.69736737,0.440283283,0.134371405,13,100,18.82424879,11.08841419,22.49405479,1.675168463,23,100
3273665,12/31/2024 13:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.027893066,0.753417969,0.516636593,0.153540465,13,100,15.34982755,12.92886257,19.32985306,1.266561812,22,100
3273666,12/31/2024 13:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.08771769,0.844528198,0.359221783,0.189090205,11,100,19.26929453,16.15711594,23.68970108,1.430791536,23,100
3273876,12/31/2024 15:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.045664471,0.69035846,0.358653337,0.159431761,13,100,16.4154459,4.853961945,19.76114082,2.404432236,25,100
3274084,12/31/2024 16:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.080708824,0.623794556,0.385032666,0.142558216,12,100,11.02042553,7.779028893,22.48124313,1.88992921,18,100
3274087,12/31/2024 16:06,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.133021042,0.627299011,0.226281985,0.242764403,12,100,5.738845898,4.401319504,6.792619228,0.476036685,12,100
3274088,12/31/2024 16:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.136515304,0.448603302,0.098732385,0.142756231,13,100,4.659119396,3.158697605,5.810480595,0.637670346,11,100
3274293,12/31/2024 16:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.329218537,0.424077362,0.084736546,0.223734085,13,100,4.198385239,2.945189476,5.678103447,0.627049492,13,100
3274296,12/31/2024 18:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.259155273,0.396057129,0.05744997,0.200721103,13,100,2.107769199,1.06204319,3.841926098,0.589916373,14,100
3274297,12/31/2024 18:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.280176789,0.241887406,0.022638159,0.130148399,12,100,1.564037848,0.084175587,2.667628288,0.568734932,13,100
3274504,12/31/2024 19:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.241628006,0.483647674,0.090916301,0.188107895,11,100,0.779780929,-0.744243145,2.082614899,0.622428186,13,100
3274505,12/31/2024 18:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.175059006,0.392552704,0.11628829,0.145519402,12,100,0.690483064,-0.821103096,1.561654568,0.570711897,13,100
3274507,12/31/2024 18:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.332733154,0.497665405,0.116663442,0.21701939,13,100,0.162509506,-0.84672308,1.536034584,0.601324401,11,100
3274716,12/31/2024 18:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.290690094,0.357508332,-0.017361776,0.200796855,12,100,3.008136523,1.181607246,4.239051342,0.708890529,15,100
3275137,12/31/2024 21:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.381785065,0.525690734,0.10063985,0.216736332,13,100,6.068293042,4.281755447,7.211093426,0.616080421,15,100
3275343,12/31/2024 22:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.217107132,0.459116608,0.122599128,0.176793416,12,100,6.290381099,4.576400757,7.283688545,0.445621012,12,100
3275346,12/31/2024 21:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.266153961,0.39604187,-0.033941859,0.155973052,13,100,6.720674197,4.947906017,7.68935585,0.667807536,13,100
3275557,1/1/2025 0:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.199595138,0.382039398,0.035115264,0.150592046,13,100,6.941346926,5.32794714,7.915677071,0.681013755,14,100
3275766,1/1/2025 0:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.290685028,0.368021637,0.048075034,0.157715554,13,100,6.676383073,4.841148853,7.868701935,0.671930994,13,100
3275768,1/1/2025 0:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.332733154,0.487157196,0.068779443,0.183074669,13,100,6.690693789,5.152872086,7.693626881,0.541827011,13,100
3275976,1/1/2025 0:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.311706543,0.304951996,0.0381783,0.10677702,12,100,6.545207268,5.47740221,7.787570953,0.497501844,12,100
3275978,1/1/2025 3:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.227615356,0.511683166,0.151862161,0.197030984,12,100,6.981413704,5.635399342,8.453715324,0.600106819,13,100
3276184,1/1/2025 3:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.287180573,0.455612183,0.061595267,0.185338048,13,100,6.95539559,5.678103447,8.090751648,0.528561698,13,100
3276187,1/1/2025 3:13,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.206593826,0.462621063,0.122877274,0.154595227,11,100,7.046857651,5.930044651,7.996808052,0.535488932,12,100
3276188,1/1/2025 3:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.392293304,0.476628631,0.150542276,0.198663102,12,100,6.748028542,5.101632118,8.048048019,0.547130491,14,100
3276395,1/1/2025 2:53,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.301188141,0.501159668,0.019200128,0.195190408,13,100,6.687772992,5.895882607,7.6124897,0.446879641,14,100
3276604,1/1/2025 3:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.40280661,0.441604614,0.107290007,0.22181776,12,100,6.752428569,5.447511196,8.069402695,0.494692741,13,100
3276607,1/1/2025 6:00,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.37828064,0.567738831,0.102183196,0.248788239,13,100,7.07595677,6.041066647,8.001079559,0.492273331,11,100
3276813,1/1/2025 6:20,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.294179291,0.311960846,0.014418749,0.182095098,13,100,7.244139913,6.032524586,8.769709587,0.598353528,14,100
3276814,1/1/2025 6:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.357243866,0.220870972,-0.091283293,0.177436305,14,100,7.204719024,6.126468658,8.432366371,0.516272761,11,100
3276815,1/1/2025 5:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.476384491,0.462626129,-0.002436128,0.239504776,12,100,6.837577092,5.959935665,8.317073822,0.416196353,14,100
3276818,1/1/2025 6:10,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.318705231,0.399561554,0.006659463,0.196983927,13,100,6.890886781,5.682374477,8.095023155,0.584879983,13,100
3277234,1/1/2025 6:30,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.395807892,0.413574219,-0.005347837,0.220338655,13,100,6.674983531,5.135787964,7.46730566,0.615030945,12,100
3277235,1/1/2025 5:40,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.287165314,0.25940451,-0.042319961,0.161617504,13,100,6.448929349,5.520106316,7.808919907,0.575867554,13,100
3277444,1/1/2025 9:16,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,-0.12600708,0.480138153,0.275708599,0.161194374,12,100,7.028673897,5.340760231,8.235936165,0.652144339,14,100
3277446,1/1/2025 8:36,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.122756958,0.686869323,0.444575065,0.14210367,12,100,7.249372079,5.904424667,9.017379761,0.739258951,13,100
3277655,1/1/2025 8:26,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.084223427,0.711385071,0.338411839,0.178220553,12,100,8.10287032,3.376476765,10.56745338,0.929679941,18,100
3277658,1/1/2025 8:56,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.098225914,0.83752948,0.431851953,0.212336781,13,100,9.404017417,4.44829464,18.14701462,1.914956559,21,100
3277866,1/1/2025 11:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.098236084,0.837509155,0.548261978,0.167343789,12,100,9.184194019,-4.433675766,15.4995079,3.237304949,22,100
3277867,1/1/2025 11:33,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.178817749,0.777959168,0.522656626,0.146199214,12,100,11.23792105,7.121420383,24.91951752,2.385877948,22,100
3277868,1/1/2025 11:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.115743004,0.798975646,0.390268531,0.133050426,12,100,10.93736363,1.64705658,23.50181389,2.276498074,23,100
3278076,1/1/2025 11:23,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.059692383,0.756942749,0.485745613,0.190166588,12,100,12.4281965,5.678103447,20.04724503,1.986333986,19,100
3278078,1/1/2025 11:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.094726563,0.844533265,0.47482562,0.217046624,12,100,13.36910933,9.064354897,20.41875076,1.6645508,21,100
3278288,1/1/2025 11:43,PARK_ECP001_S3_METEOSTA001,0,0,0,0,0,0,0.07370504,0.669336975,0.298947779,0.16510891,12,100,13.42433019,-2.11070013,20.14973068,3.246358297,21,100
