Time,sanitized_timestamp_for_iri,s4MMET.POAInsol1.mag.f
2024-06-30T20:20:00,20240630202000,0.383
2024-06-30T20:30:00,20240630203000,0.52
2024-06-30T20:40:00,20240630204000,0.487
2024-06-30T20:50:00,20240630205000,0.508
2024-06-30T21:00:00,20240630210000,0.512
2024-06-30T21:10:00,20240630211000,0.462
2024-06-30T21:20:00,20240630212000,0.421
2024-06-30T21:30:00,20240630213000,0.574
2024-06-30T21:40:00,20240630214000,0.603
2024-06-30T21:50:00,20240630215000,0.442
2024-06-30T22:00:00,20240630220000,0.452
2024-06-30T22:10:00,20240630221000,0.691
2024-06-30T22:20:00,20240630222000,0.534
2024-06-30T22:30:00,20240630223000,0.472
2024-06-30T22:40:00,20240630224000,0.538
2024-06-30T22:50:00,20240630225000,0.553
2024-06-30T23:00:00,20240630230000,0.463
2024-06-30T23:10:00,20240630231000,0.408
2024-06-30T23:20:00,20240630232000,0.41
2024-06-30T23:30:00,20240630233000,0.543
2024-06-30T23:40:00,20240630234000,0.471
2024-06-30T23:50:00,20240630235000,0.498
2024-07-01T00:00:00,20240701000000,0.507
2024-07-01T00:10:00,20240701001000,0.557
2024-07-01T00:20:00,20240701002000,0.332
2024-07-01T00:30:00,20240701003000,0.579
2024-07-01T00:40:00,20240701004000,0.402
2024-07-01T00:50:00,20240701005000,0.425
2024-07-01T01:00:00,20240701010000,0.474
2024-07-01T01:10:00,20240701011000,0.436
2024-07-01T01:20:00,20240701012000,0.501
2024-07-01T01:30:00,20240701013000,0.442
2024-07-01T01:40:00,20240701014000,0.413
2024-07-01T01:50:00,20240701015000,0.545
2024-07-01T02:00:00,20240701020000,0.479
2024-07-01T02:10:00,20240701021000,0.358
2024-07-01T02:20:00,20240701022000,0.54
2024-07-01T02:30:00,20240701023000,0.368
2024-07-01T02:40:00,20240701024000,0.479
2024-07-01T02:50:00,20240701025000,0.43
2024-07-01T03:00:00,20240701030000,0.467
2024-07-01T03:10:00,20240701031000,0.535
2024-07-01T03:20:00,20240701032000,0.349
2024-07-01T03:30:00,20240701033000,0.457
2024-07-01T03:40:00,20240701034000,0.482
2024-07-01T03:50:00,20240701035000,0.427
2024-07-01T04:00:00,20240701040000,0.238
2024-07-01T04:10:00,20240701041000,0.38
2024-07-01T04:20:00,20240701042000,0.827
2024-07-01T04:30:00,20240701043000,4.04
2024-07-01T04:40:00,20240701044000,9.8
2024-07-01T04:50:00,20240701045000,17.6
2024-07-01T05:00:00,20240701050000,28.2
2024-07-01T05:10:00,20240701051000,37.0
2024-07-01T05:20:00,20240701052000,50.7
2024-07-01T05:30:00,20240701053000,69.2
2024-07-01T05:40:00,20240701054000,81.9
2024-07-01T05:50:00,20240701055000,90.3
2024-07-01T06:00:00,20240701060000,98.4
2024-07-01T06:10:00,20240701061000,107.0
2024-07-01T06:20:00,20240701062000,163.0
2024-07-01T06:30:00,20240701063000,227.0
2024-07-01T06:40:00,20240701064000,269.0
2024-07-01T06:50:00,20240701065000,322.0
2024-07-01T07:00:00,20240701070000,380.0
2024-07-01T07:10:00,20240701071000,292.0
2024-07-01T07:20:00,20240701072000,323.0
2024-07-01T07:30:00,20240701073000,309.0
2024-07-01T07:40:00,20240701074000,311.0
2024-07-01T07:50:00,20240701075000,375.0
2024-07-01T08:00:00,20240701080000,412.0
2024-07-01T08:10:00,20240701081000,399.0
2024-07-01T08:20:00,20240701082000,423.0
2024-07-01T08:30:00,20240701083000,531.0
2024-07-01T08:40:00,20240701084000,551.0
2024-07-01T08:50:00,20240701085000,587.0
2024-07-01T09:00:00,20240701090000,673.0
2024-07-01T09:10:00,20240701091000,661.0
2024-07-01T09:20:00,20240701092000,681.0
2024-07-01T09:30:00,20240701093000,693.0
2024-07-01T09:40:00,20240701094000,725.0
2024-07-01T09:50:00,20240701095000,671.0
2024-07-01T10:00:00,20240701100000,696.0
2024-07-01T10:10:00,20240701101000,701.0
2024-07-01T10:20:00,20240701102000,650.0
2024-07-01T10:30:00,20240701103000,585.0
2024-07-01T10:40:00,20240701104000,693.0
2024-07-01T10:50:00,20240701105000,717.0
2024-07-01T11:00:00,20240701110000,591.0
2024-07-01T11:10:00,20240701111000,684.0
2024-07-01T11:20:00,20240701112000,742.0
2024-07-01T11:30:00,20240701113000,938.0
2024-07-01T11:40:00,20240701114000,704.0
2024-07-01T11:50:00,20240701115000,819.0
2024-07-01T12:00:00,20240701120000,882.0
2024-07-01T12:10:00,20240701121000,789.0
2024-07-01T12:20:00,20240701122000,871.0
2024-07-01T12:30:00,20240701123000,931.0
2024-07-01T12:40:00,20240701124000,942.0
2024-07-01T12:50:00,20240701125000,950.0
2024-07-01T13:00:00,20240701130000,999.0
2024-07-01T13:10:00,20240701131000,802.0
2024-07-01T13:20:00,20240701132000,966.0
2024-07-01T13:30:00,20240701133000,937.0
2024-07-01T13:40:00,20240701134000,941.0
2024-07-01T13:50:00,20240701135000,932.0
2024-07-01T14:00:00,20240701140000,899.0
2024-07-01T14:10:00,20240701141000,905.0
2024-07-01T14:20:00,20240701142000,876.0
2024-07-01T14:30:00,20240701143000,860.0
2024-07-01T14:40:00,20240701144000,833.0
2024-07-01T14:50:00,20240701145000,801.0
2024-07-01T15:00:00,20240701150000,771.0
2024-07-01T15:10:00,20240701151000,740.0
2024-07-01T15:20:00,20240701152000,706.0
2024-07-01T15:30:00,20240701153000,675.0
2024-07-01T15:40:00,20240701154000,639.0
2024-07-01T15:50:00,20240701155000,594.0
2024-07-01T16:00:00,20240701160000,551.0
2024-07-01T16:10:00,20240701161000,512.0
2024-07-01T16:20:00,20240701162000,490.0
2024-07-01T16:30:00,20240701163000,456.0
2024-07-01T16:40:00,20240701164000,401.0
2024-07-01T16:50:00,20240701165000,372.0
2024-07-01T17:00:00,20240701170000,317.0
2024-07-01T17:10:00,20240701171000,235.0
2024-07-01T17:20:00,20240701172000,277.0
2024-07-01T17:30:00,20240701173000,224.0
2024-07-01T17:40:00,20240701174000,154.0
2024-07-01T17:50:00,20240701175000,146.0
2024-07-01T18:00:00,20240701180000,113.0
2024-07-01T18:10:00,20240701181000,86.9
2024-07-01T18:20:00,20240701182000,52.0
2024-07-01T18:30:00,20240701183000,37.2
2024-07-01T18:40:00,20240701184000,28.6
2024-07-01T18:50:00,20240701185000,23.9
2024-07-01T19:00:00,20240701190000,18.5
2024-07-01T19:10:00,20240701191000,13.9
2024-07-01T19:20:00,20240701192000,7.93
2024-07-01T19:30:00,20240701193000,3.2
2024-07-01T19:40:00,20240701194000,0.698
2024-07-01T19:50:00,20240701195000,0.46
2024-07-01T20:00:00,20240701200000,0.446
2024-07-01T20:10:00,20240701201000,0.504
2024-07-01T20:20:00,20240701202000,0.551
2024-07-01T20:30:00,20240701203000,0.355
2024-07-01T20:40:00,20240701204000,0.523
2024-07-01T20:50:00,20240701205000,0.343
2024-07-01T21:00:00,20240701210000,0.365
2024-07-01T21:10:00,20240701211000,0.371
2024-07-01T21:20:00,20240701212000,0.51
2024-07-01T21:30:00,20240701213000,0.426
2024-07-01T21:40:00,20240701214000,0.565
2024-07-01T21:50:00,20240701215000,0.452
2024-07-01T22:00:00,20240701220000,0.523
2024-07-01T22:10:00,20240701221000,0.44
2024-07-01T22:20:00,20240701222000,0.403
2024-07-01T22:30:00,20240701223000,0.501
2024-07-01T22:40:00,20240701224000,0.428
2024-07-01T22:50:00,20240701225000,0.45
2024-07-01T23:00:00,20240701230000,0.499
2024-07-01T23:10:00,20240701231000,0.409
2024-07-01T23:20:00,20240701232000,0.45
2024-07-01T23:30:00,20240701233000,0.445
2024-07-01T23:40:00,20240701234000,0.399
2024-07-01T23:50:00,20240701235000,0.466
2024-07-02T00:00:00,20240702000000,0.294
