Time,sanitized_timestamp_for_iri,s4MMDC.Amp.mag.f
2024-06-28T14:40:00,20240628144000,38.2
2024-06-28T14:50:00,20240628145000,36.8
2024-06-28T15:00:00,20240628150000,35.0
2024-06-28T15:10:00,20240628151000,34.1
2024-06-28T15:20:00,20240628152000,31.3
2024-06-28T15:30:00,20240628153000,28.8
2024-06-28T15:40:00,20240628154000,27.4
2024-06-28T15:50:00,20240628155000,25.1
2024-06-28T16:00:00,20240628160000,22.3
2024-06-28T16:10:00,20240628161000,20.5
2024-06-28T16:20:00,20240628162000,17.9
2024-06-28T16:30:00,20240628163000,17.9
2024-06-28T16:40:00,20240628164000,17.3
2024-06-28T16:50:00,20240628165000,14.8
2024-06-28T17:00:00,20240628170000,13.3
2024-06-28T17:10:00,20240628171000,11.5
2024-06-28T17:20:00,20240628172000,9.56
2024-06-28T17:30:00,20240628173000,6.65
2024-06-28T17:40:00,20240628174000,5.41
2024-06-28T17:50:00,20240628175000,4.69
2024-06-28T18:00:00,20240628180000,4.08
2024-06-28T18:10:00,20240628181000,3.47
2024-06-28T18:20:00,20240628182000,2.83
2024-06-28T18:30:00,20240628183000,2.06
2024-06-28T18:40:00,20240628184000,2.12
2024-06-28T18:50:00,20240628185000,1.75
2024-06-28T19:00:00,20240628190000,0.868
2024-06-28T19:10:00,20240628191000,0.0785
2024-06-28T19:20:00,20240628192000,-0.0528
2024-06-28T19:30:00,20240628193000,-0.0509
2024-06-28T19:40:00,20240628194000,-0.0491
2024-06-28T19:50:00,20240628195000,-0.0473
2024-06-28T20:00:00,20240628200000,-0.0454
2024-06-28T20:10:00,20240628201000,-0.0436
2024-06-28T20:20:00,20240628202000,-0.0418
2024-06-28T20:30:00,20240628203000,-0.0399
2024-06-28T20:40:00,20240628204000,-0.0381
2024-06-28T20:50:00,20240628205000,-0.0362
2024-06-28T21:00:00,20240628210000,-0.0344
2024-06-28T21:10:00,20240628211000,-0.0326
2024-06-28T21:20:00,20240628212000,-0.0307
2024-06-28T21:30:00,20240628213000,-0.0289
2024-06-28T21:40:00,20240628214000,-0.027
2024-06-28T21:50:00,20240628215000,-0.0252
2024-06-28T22:00:00,20240628220000,-0.0234
2024-06-28T22:10:00,20240628221000,0.0536
2024-06-28T22:20:00,20240628222000,0.0596
2024-06-28T22:30:00,20240628223000,0.0656
2024-06-28T22:40:00,20240628224000,0.0717
2024-06-28T22:50:00,20240628225000,0.0777
2024-06-28T23:00:00,20240628230000,0.0837
2024-06-28T23:10:00,20240628231000,0.0897
2024-06-28T23:20:00,20240628232000,0.0958
2024-06-28T23:30:00,20240628233000,0.102
2024-06-28T23:40:00,20240628234000,0.108
2024-06-28T23:50:00,20240628235000,0.114
2024-06-29T00:00:00,20240629000000,0.12
2024-06-29T00:10:00,20240629001000,0.126
2024-06-29T00:20:00,20240629002000,0.132
2024-06-29T00:30:00,20240629003000,0.138
2024-06-29T00:40:00,20240629004000,0.144
2024-06-29T00:50:00,20240629005000,0.15
2024-06-29T01:00:00,20240629010000,0.156
2024-06-29T01:10:00,20240629011000,0.238
2024-06-29T01:20:00,20240629012000,0.246
2024-06-29T01:30:00,20240629013000,0.255
2024-06-29T01:40:00,20240629014000,0.263
2024-06-29T01:50:00,20240629015000,0.271
2024-06-29T02:00:00,20240629020000,0.279
2024-06-29T02:10:00,20240629021000,0.287
2024-06-29T02:20:00,20240629022000,0.295
2024-06-29T02:30:00,20240629023000,0.304
2024-06-29T02:40:00,20240629024000,0.312
2024-06-29T02:50:00,20240629025000,0.32
2024-06-29T03:00:00,20240629030000,0.328
2024-06-29T03:10:00,20240629031000,0.336
2024-06-29T03:20:00,20240629032000,0.344
2024-06-29T03:30:00,20240629033000,0.352
2024-06-29T03:40:00,20240629034000,0.361
2024-06-29T03:50:00,20240629035000,0.369
2024-06-29T04:00:00,20240629040000,0.377
2024-06-29T04:10:00,20240629041000,0.385
2024-06-29T04:20:00,20240629042000,0.393
2024-06-29T04:30:00,20240629043000,0.401
2024-06-29T04:40:00,20240629044000,0.409
2024-06-29T04:50:00,20240629045000,0.418
2024-06-29T05:00:00,20240629050000,0.426
2024-06-29T05:10:00,20240629051000,0.438
2024-06-29T05:20:00,20240629052000,2.22
2024-06-29T05:30:00,20240629053000,3.72
2024-06-29T05:40:00,20240629054000,1.89
2024-06-29T05:50:00,20240629055000,1.35
2024-06-29T06:00:00,20240629060000,1.48
2024-06-29T06:10:00,20240629061000,1.98
2024-06-29T06:20:00,20240629062000,1.02
2024-06-29T06:30:00,20240629063000,0.391
2024-06-29T06:40:00,20240629064000,0.587
2024-06-29T06:50:00,20240629065000,0.783
2024-06-29T07:00:00,20240629070000,0.979
2024-06-29T07:10:00,20240629071000,2.3
2024-06-29T07:20:00,20240629072000,2.33
2024-06-29T07:30:00,20240629073000,0.846
2024-06-29T07:40:00,20240629074000,1.41
2024-06-29T07:50:00,20240629075000,1.39
2024-06-29T08:00:00,20240629080000,1.98
2024-06-29T08:10:00,20240629081000,1.96
2024-06-29T08:20:00,20240629082000,1.44
2024-06-29T08:30:00,20240629083000,1.51
2024-06-29T08:40:00,20240629084000,0.96
2024-06-29T08:50:00,20240629085000,1.42
2024-06-29T09:00:00,20240629090000,1.57
2024-06-29T09:10:00,20240629091000,1.92
2024-06-29T09:20:00,20240629092000,2.29
2024-06-29T09:30:00,20240629093000,2.49
2024-06-29T09:40:00,20240629094000,2.61
2024-06-29T09:50:00,20240629095000,1.62
2024-06-29T10:00:00,20240629100000,1.61
2024-06-29T10:10:00,20240629101000,1.2
2024-06-29T10:20:00,20240629102000,1.44
2024-06-29T10:30:00,20240629103000,1.75
2024-06-29T10:40:00,20240629104000,2.09
2024-06-29T10:50:00,20240629105000,1.53
2024-06-29T11:00:00,20240629110000,1.09
2024-06-29T11:10:00,20240629111000,2.52
2024-06-29T11:20:00,20240629112000,6.78
2024-06-29T11:30:00,20240629113000,7.92
2024-06-29T11:40:00,20240629114000,14.7
2024-06-29T11:50:00,20240629115000,13.7
2024-06-29T12:00:00,20240629120000,6.05
2024-06-29T12:10:00,20240629121000,1.33
2024-06-29T12:20:00,20240629122000,3.19
2024-06-29T12:30:00,20240629123000,40.8
2024-06-29T12:40:00,20240629124000,31.0
2024-06-29T12:50:00,20240629125000,50.4
2024-06-29T13:00:00,20240629130000,59.5
2024-06-29T13:10:00,20240629131000,55.6
2024-06-29T13:20:00,20240629132000,55.0
2024-06-29T13:30:00,20240629133000,62.3
2024-06-29T13:40:00,20240629134000,37.0
2024-06-29T13:50:00,20240629135000,5.51
2024-06-29T14:00:00,20240629140000,0.855
2024-06-29T14:10:00,20240629141000,5.55
2024-06-29T14:20:00,20240629142000,12.5
2024-06-29T14:30:00,20240629143000,14.3
2024-06-29T14:40:00,20240629144000,25.0
2024-06-29T14:50:00,20240629145000,27.6
2024-06-29T15:00:00,20240629150000,38.8
2024-06-29T15:10:00,20240629151000,35.5
2024-06-29T15:20:00,20240629152000,38.8
2024-06-29T15:30:00,20240629153000,37.3
2024-06-29T15:40:00,20240629154000,38.3
2024-06-29T15:50:00,20240629155000,14.0
2024-06-29T16:00:00,20240629160000,9.05
2024-06-29T16:10:00,20240629161000,6.78
2024-06-29T16:20:00,20240629162000,18.4
2024-06-29T16:30:00,20240629163000,19.6
2024-06-29T16:40:00,20240629164000,19.8
2024-06-29T16:50:00,20240629165000,17.7
2024-06-29T17:00:00,20240629170000,16.0
2024-06-29T17:10:00,20240629171000,12.2
2024-06-29T17:20:00,20240629172000,12.3
2024-06-29T17:30:00,20240629173000,11.9
2024-06-29T17:40:00,20240629174000,9.28
2024-06-29T17:50:00,20240629175000,6.41
2024-06-29T18:00:00,20240629180000,4.06
2024-06-29T18:10:00,20240629181000,2.68
2024-06-29T18:20:00,20240629182000,1.22
2024-06-29T18:30:00,20240629183000,0.946
2024-06-29T18:40:00,20240629184000,0.963
2024-06-29T18:50:00,20240629185000,0.972
2024-06-29T19:00:00,20240629190000,0.924
2024-06-29T19:10:00,20240629191000,0.92
2024-06-29T19:20:00,20240629192000,0.89
2024-06-29T19:30:00,20240629193000,0.859
2024-06-29T19:40:00,20240629194000,0.829
2024-06-29T19:50:00,20240629195000,0.798
2024-06-29T20:00:00,20240629200000,0.767
2024-06-29T20:10:00,20240629201000,0.737
2024-06-29T20:20:00,20240629202000,0.706
2024-06-29T20:30:00,20240629203000,0.675
2024-06-29T20:40:00,20240629204000,0.645
2024-06-29T20:50:00,20240629205000,0.614
2024-06-29T21:00:00,20240629210000,0.584
2024-06-29T21:10:00,20240629211000,0.553
2024-06-29T21:20:00,20240629212000,0.522
2024-06-29T21:30:00,20240629213000,0.492
2024-06-29T21:40:00,20240629214000,0.461
2024-06-29T21:50:00,20240629215000,0.43
2024-06-29T22:00:00,20240629220000,0.4
2024-06-29T22:10:00,20240629221000,0.369
2024-06-29T22:20:00,20240629222000,0.339
2024-06-29T22:30:00,20240629223000,0.308
2024-06-29T22:40:00,20240629224000,0.277
2024-06-29T22:50:00,20240629225000,0.247
2024-06-29T23:00:00,20240629230000,0.216
2024-06-29T23:10:00,20240629231000,0.185
2024-06-29T23:20:00,20240629232000,0.155
2024-06-29T23:30:00,20240629233000,0.124
2024-06-29T23:40:00,20240629234000,0.0936
2024-06-29T23:50:00,20240629235000,0.0629
2024-06-30T00:00:00,20240630000000,0.0323
2024-06-30T00:10:00,20240630001000,0.00169
2024-06-30T00:20:00,20240630002000,-0.0284
2024-06-30T00:30:00,20240630003000,-0.0415
2024-06-30T00:40:00,20240630004000,-0.0463
2024-06-30T00:50:00,20240630005000,-0.0511
2024-06-30T01:00:00,20240630010000,-0.0559
2024-06-30T01:10:00,20240630011000,0.0678
2024-06-30T01:20:00,20240630012000,0.0903
2024-06-30T01:30:00,20240630013000,0.113
2024-06-30T01:40:00,20240630014000,0.135
2024-06-30T01:50:00,20240630015000,0.158
2024-06-30T02:00:00,20240630020000,0.18
2024-06-30T02:10:00,20240630021000,0.203
2024-06-30T02:20:00,20240630022000,0.226
2024-06-30T02:30:00,20240630023000,0.248
2024-06-30T02:40:00,20240630024000,0.271
2024-06-30T02:50:00,20240630025000,0.293
2024-06-30T03:00:00,20240630030000,0.316
2024-06-30T03:10:00,20240630031000,0.338
2024-06-30T03:20:00,20240630032000,0.361
2024-06-30T03:30:00,20240630033000,0.383
2024-06-30T03:40:00,20240630034000,0.406
2024-06-30T03:50:00,20240630035000,0.428
2024-06-30T04:00:00,20240630040000,0.451
2024-06-30T04:10:00,20240630041000,0.473
2024-06-30T04:20:00,20240630042000,0.496
2024-06-30T04:30:00,20240630043000,0.519
2024-06-30T04:40:00,20240630044000,0.541
2024-06-30T04:50:00,20240630045000,0.564
2024-06-30T05:00:00,20240630050000,0.587
2024-06-30T05:10:00,20240630051000,0.956
2024-06-30T05:20:00,20240630052000,1.61
2024-06-30T05:30:00,20240630053000,2.27
2024-06-30T05:40:00,20240630054000,3.13
2024-06-30T05:50:00,20240630055000,4.07
2024-06-30T06:00:00,20240630060000,5.46
2024-06-30T06:10:00,20240630061000,6.86
2024-06-30T06:20:00,20240630062000,8.33
2024-06-30T06:30:00,20240630063000,10.0
2024-06-30T06:40:00,20240630064000,11.8
2024-06-30T06:50:00,20240630065000,14.0
2024-06-30T07:00:00,20240630070000,16.3
2024-06-30T07:10:00,20240630071000,18.4
2024-06-30T07:20:00,20240630072000,20.7
2024-06-30T07:30:00,20240630073000,23.0
2024-06-30T07:40:00,20240630074000,25.1
2024-06-30T07:50:00,20240630075000,27.4
2024-06-30T08:00:00,20240630080000,29.7
2024-06-30T08:10:00,20240630081000,31.9
2024-06-30T08:20:00,20240630082000,33.6
2024-06-30T08:30:00,20240630083000,35.6
2024-06-30T08:40:00,20240630084000,37.7
2024-06-30T08:50:00,20240630085000,39.2
2024-06-30T09:00:00,20240630090000,41.4
2024-06-30T09:10:00,20240630091000,42.3
2024-06-30T09:20:00,20240630092000,43.7
2024-06-30T09:30:00,20240630093000,46.0
2024-06-30T09:40:00,20240630094000,46.7
2024-06-30T09:50:00,20240630095000,49.1
2024-06-30T10:00:00,20240630100000,50.5
2024-06-30T10:10:00,20240630101000,51.6
2024-06-30T10:20:00,20240630102000,51.6
2024-06-30T10:30:00,20240630103000,49.6
2024-06-30T10:40:00,20240630104000,50.4
2024-06-30T10:50:00,20240630105000,48.4
2024-06-30T11:00:00,20240630110000,54.4
2024-06-30T11:10:00,20240630111000,41.4
2024-06-30T11:20:00,20240630112000,34.2
2024-06-30T11:30:00,20240630113000,35.6
2024-06-30T11:40:00,20240630114000,30.6
2024-06-30T11:50:00,20240630115000,35.6
2024-06-30T12:00:00,20240630120000,29.3
2024-06-30T12:10:00,20240630121000,26.8
2024-06-30T12:20:00,20240630122000,26.7
2024-06-30T12:30:00,20240630123000,34.5
2024-06-30T12:40:00,20240630124000,30.8
2024-06-30T12:50:00,20240630125000,24.2
2024-06-30T13:00:00,20240630130000,27.3
2024-06-30T13:10:00,20240630131000,33.4
2024-06-30T13:20:00,20240630132000,35.8
2024-06-30T13:30:00,20240630133000,31.1
2024-06-30T13:40:00,20240630134000,25.9
